0.000000000000000000e+00	3.114224857248906048e-03	1.730390202511996375e-03	1.972836354051534565e-03	5.457008742131756393e-03	1.811470178300795490e-03	3.131035466290853046e-03	5.882696586721183549e-04	2.499640829002388459e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.557112428624453024e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.559482011305279810e-03	2.509392393154096131e-03	0.000000000000000000e+00	1.629835726006687762e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.730390202511996375e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.200356174661038812e-03	2.788641289831516115e-03	0.000000000000000000e+00	0.000000000000000000e+00	3.848035539863725856e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.972836354051534565e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.788870943274244930e-03	3.179359723027925817e-03	5.495364026491923216e-03	5.162438999729840458e-04	4.387186424024411453e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.728504371065878197e-03	0.000000000000000000e+00	4.200356174661038812e-03	4.788870943274244930e-03	0.000000000000000000e+00	0.000000000000000000e+00	7.600288151669834860e-03	1.427968148214271964e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.811470178300795490e-03	5.018784786308192261e-03	2.788641289831516115e-03	3.179359723027925817e-03	0.000000000000000000e+00	0.000000000000000000e+00	5.045876224073810208e-03	9.480364933566416468e-04	4.028340899864991595e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	7.600288151669834860e-03	2.522938112036905104e-03	0.000000000000000000e+00	0.000000000000000000e+00	3.481392732509264436e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
5.882696586721183549e-04	1.629835726006687762e-03	0.000000000000000000e+00	1.032487799945968092e-03	2.855936296428543929e-03	9.480364933566416468e-04	1.638633591430156385e-03	0.000000000000000000e+00	1.308191961736515510e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
2.499640829002388459e-03	0.000000000000000000e+00	3.848035539863725856e-03	4.387186424024411453e-03	0.000000000000000000e+00	4.028340899864991595e-03	6.962785465018528873e-03	1.308191961736515510e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.524398006813262457e-03	5.626473479298732538e-03	0.000000000000000000e+00	3.073201238239600588e-03	2.149567797130622591e-03	4.728180258371064357e-03	1.535462752879133844e-03	6.559253794440870859e-03	5.981446834670863313e-03	5.568732999822305525e-03	1.561510004186897251e-03	5.514680012622360725e-03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.782021843152875637e-03	2.645356334277317815e-03	5.818714633138321289e-03	1.889610611397189071e-03	0.000000000000000000e+00	7.361041737488432761e-03	6.853137237468527945e-03	1.921665548826696030e-03	6.786617162006448184e-03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.626473479298732538e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.281287444843682621e-03	5.017910239806321060e-03	1.629551719580133460e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.954984879550962354e-03	1.657195075356307761e-03	5.852604552375189825e-03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.852037979360706285e-03	5.046647438788655175e-03	0.000000000000000000e+00	2.756498047117258900e-03	1.928047978508183775e-03	4.240926199835822266e-03	1.377228418063860529e-03	0.000000000000000000e+00	5.365039657523552365e-03	4.994857299914587205e-03	1.400591417033544058e-03	4.946374645474797653e-03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.146402476479201175e-03	3.782021843152875637e-03	0.000000000000000000e+00	5.512996094234517801e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.740801679610865588e-03	8.900673540566145670e-04	0.000000000000000000e+00	1.733643667872445488e-03	3.228047985733037677e-03	9.051662602387912371e-04	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	4.299135594261245183e-03	2.645356334277317815e-03	2.281287444843682621e-03	3.856095957016367551e-03	0.000000000000000000e+00	0.000000000000000000e+00	1.917069066452623764e-03	3.112812948515726857e-04	2.659488822591278730e-03	1.212606761245709234e-03	1.128938110427625931e-03	3.165618020466847977e-04	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	9.456360516742128713e-03	5.818714633138321289e-03	5.017910239806321060e-03	8.481852399671644532e-03	2.740801679610865588e-03	1.917069066452623764e-03	0.000000000000000000e+00	1.369386045959593550e-03	5.849800394814192242e-03	5.334489433031670835e-03	4.966415010284292580e-03	1.392616008659484320e-03	4.918208431339121840e-03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.070925505758267688e-03	1.889610611397189071e-03	1.629551719580133460e-03	2.754456836127721058e-03	0.000000000000000000e+00	6.225625897031453714e-04	1.369386045959593550e-03	0.000000000000000000e+00	1.899705621864201423e-03	8.661799447626561442e-04	1.612828793938276412e-03	2.261239941702779244e-04	1.597173847982485354e-03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.559253794440870859e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	2.659488822591278730e-03	5.849800394814192242e-03	1.899705621864201423e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.931931808823594918e-03	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	5.981446834670863313e-03	7.361041737488432761e-03	3.173986785657413861e-03	5.365039657523552365e-03	0.000000000000000000e+00	0.000000000000000000e+00	2.667244716515835418e-03	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	6.282828851614293691e-03	0.000000000000000000e+00	0.000000000000000000e+00
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.113746599964461105e-02	6.853137237468527945e-03	5.909969759101924708e-03	9.989714599829174410e-03	1.614023992866518839e-03	1.128938110427625931e-03	4.966415010284292580e-03	8.064143969691382058e-04	6.889749273687442201e-03	6.282828851614293691e-03	0.000000000000000000e+00	8.200942328470632982e-04	5.792543451175050269e-03
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	3.123020008373794502e-03	1.921665548826696030e-03	1.657195075356307761e-03	2.801182834067088116e-03	4.525831301193956185e-04	3.165618020466847977e-04	1.392616008659484320e-03	2.261239941702779244e-04	1.931931808823594918e-03	8.808736302048282172e-04	1.640188465694126596e-03	0.000000000000000000e+00	8.121339763448669723e-04
0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00	1.102936002524472145e-02	6.786617162006448184e-03	5.852604552375189825e-03	9.892749290949595306e-03	0.000000000000000000e+00	0.000000000000000000e+00	4.918208431339121840e-03	7.985869239912426771e-04	0.000000000000000000e+00	3.110922241363522824e-03	5.792543451175050269e-03	1.624267952689733945e-03	0.000000000000000000e+00
